user_id,date,chunkiduser,moisture_cheek,moisture_forearm,moisture_forehead,shininess_cheek,shininess_forehead,evenness_cheek,evenness_forearm,evenness_red_cheek,evenness_red_forearm,evenness_red_forehead,ita_cheek,ita_forearm,ita_forehead,melanin_cheek,melanin_forearm,melanin_forehead,vessels_den_cheek,vessels_den_forearm,vessels_den_forehead,skin_texture_cheek,skin_texture_forearm,skin_texture_forehead,fine_lines_cheek,fine_lines_forearm,fine_lines_forehead,deep_lines_forehead,cheek_age_dif,forearm_age_dif,forehead_age_dif,G_porph_L_MEAN_cheek,G_porph_L_MEAN_forehead,G_porph_NUMBER_cheek,G_porph_NUMBER_forehead,R_porph_L_MEAN_cheek,R_porph_L_MEAN_forehead,R_porph_NUMBER_cheek,R_porph_NUMBER_forehead,Y_porph_L_MEAN_cheek,Y_porph_L_MEAN_forehead,Y_porph_NUMBER_cheek,Y_porph_NUMBER_forehead,redness_cheek,redness_forearm,redness_forehead
3191,2020-11-21,chunk1,98.0,99.0,98.0,27.0,59.0,48.0,68.0,87.0,91.0,77.0,30.0,36.0,19.0,30.0,24.0,40.0,5.0,0.0,4.0,38.0,22.0,47.0,0.0,0.0,1.0,2.0,-1.0,3.0,-1.0,27.0,20.0,10.0,15.0,30.0,22.0,13.0,156.0,22.0,19.0,1.0,8.0,25.0,12.0,37.0
3191,2020-11-22,chunk1,100.0,87.0,95.0,41.0,70.0,56.0,34.0,80.0,90.0,69.0,30.0,34.0,12.0,24.0,25.0,40.0,7.0,0.0,8.0,49.0,23.0,57.0,0.0,1.0,0.0,1.0,0.0,2.0,-2.0,21.0,19.0,12.0,15.0,29.0,20.0,13.0,166.0,0.0,20.0,0.0,8.0,36.0,14.0,47.0
3191,2020-11-23,chunk1,72.0,85.0,78.0,39.0,64.0,40.0,40.0,87.0,88.0,68.0,33.0,32.0,14.0,30.0,27.0,41.0,3.0,0.0,8.0,37.0,21.0,44.0,0.0,1.0,0.0,1.0,-9.0,0.0,-6.0,22.0,22.0,11.0,17.0,26.0,21.0,15.0,176.0,30.0,24.0,1.0,5.0,22.0,21.0,52.0
3191,2020-11-24,chunk1,86.0,81.0,71.0,34.0,60.0,66.0,38.0,86.0,92.0,71.0,34.0,36.0,13.0,27.0,27.0,41.0,2.0,0.0,5.0,35.0,22.0,47.0,0.0,1.0,1.0,2.0,-6.0,-1.0,0.0,25.0,20.0,12.0,16.0,27.0,21.0,16.0,178.0,21.0,20.0,4.0,9.0,23.0,8.0,50.0
3191,2020-11-27,chunk1,72.0,76.0,74.0,32.0,70.0,51.0,46.0,85.0,91.0,73.0,34.0,34.0,16.0,26.0,25.0,39.0,3.0,0.0,6.0,29.0,23.0,44.0,0.0,2.0,0.0,1.0,-4.0,4.0,-13.0,21.0,19.0,10.0,10.0,27.0,20.0,19.0,138.0,22.0,19.0,4.0,5.0,23.0,13.0,46.0
3191,2020-12-01,chunk1,59.0,67.0,58.0,25.0,67.0,60.0,43.0,88.0,90.0,69.0,35.0,33.0,12.0,25.0,27.0,45.0,2.0,0.0,5.0,36.0,25.0,59.0,0.0,0.0,5.0,12.0,-7.0,3.0,-6.0,28.0,18.0,20.0,24.0,29.0,21.0,5.0,97.0,23.0,18.0,1.0,8.0,20.0,12.0,46.0
3191,2020-12-03,chunk1,80.0,72.0,72.0,29.0,58.0,57.0,37.0,87.0,90.0,76.0,33.0,34.0,14.0,27.0,28.0,47.0,3.0,0.0,4.0,32.0,22.0,62.0,0.0,0.0,4.0,8.0,-9.0,-1.0,3.0,27.0,20.0,22.0,18.0,28.0,21.0,16.0,151.0,34.0,21.0,2.0,10.0,24.0,11.0,43.0
3191,2020-12-05,chunk1,62.0,68.0,68.0,27.0,69.0,51.0,62.0,86.0,90.0,55.0,30.0,37.0,8.0,27.0,25.0,41.0,4.0,0.0,12.0,37.0,24.0,30.0,0.0,1.0,0.0,1.0,-5.0,3.0,-8.0,27.0,19.0,32.0,18.0,31.0,20.0,8.0,128.0,29.0,20.0,3.0,8.0,27.0,10.0,60.0
3191,2020-12-06,chunk1,62.0,89.0,92.0,20.0,58.0,50.0,38.0,83.0,94.0,67.0,33.0,39.0,15.0,24.0,23.0,38.0,5.0,0.0,9.0,32.0,28.0,53.0,0.0,0.0,0.0,0.0,-8.0,1.0,-2.0,26.0,21.0,16.0,39.0,26.0,21.0,14.0,137.0,26.0,22.0,2.0,13.0,28.0,8.0,48.0
3191,2020-12-08,chunk1,77.0,100.0,100.0,33.0,47.0,44.0,47.0,88.0,93.0,69.0,28.0,38.0,12.0,32.0,22.0,39.0,3.0,0.0,6.0,44.0,18.0,62.0,0.0,0.0,4.0,3.0,2.0,-0.0,0.0,23.0,20.0,6.0,18.0,27.0,21.0,13.0,128.0,0.0,18.0,0.0,8.0,24.0,11.0,50.0
3191,2020-12-11,chunk1,64.0,69.0,75.0,40.0,67.0,59.0,24.0,83.0,91.0,51.0,31.0,36.0,10.0,27.0,23.0,36.0,3.0,0.0,18.0,32.0,33.0,44.0,0.0,0.0,1.0,2.0,-8.0,1.0,-8.0,25.0,19.0,16.0,24.0,25.0,20.0,17.0,163.0,23.0,19.0,1.0,13.0,29.0,11.0,66.0
3191,2020-12-12,chunk1,59.0,72.0,67.0,17.0,35.0,40.0,41.0,87.0,94.0,67.0,27.0,37.0,12.0,32.0,26.0,45.0,5.0,0.0,8.0,45.0,19.0,56.0,0.0,1.0,3.0,3.0,-6.0,-1.0,3.0,24.0,20.0,11.0,48.0,28.0,20.0,12.0,173.0,21.0,18.0,1.0,22.0,28.0,6.0,51.0
3191,2020-12-15,chunk1,93.0,92.0,91.0,34.0,61.0,53.0,24.0,83.0,94.0,69.0,30.0,38.0,14.0,29.0,24.0,40.0,5.0,0.0,6.0,45.0,23.0,61.0,0.0,0.0,0.0,0.0,-2.0,6.0,0.0,26.0,23.0,8.0,10.0,30.0,21.0,22.0,167.0,26.0,25.0,1.0,5.0,28.0,3.0,48.0
3191,2021-05-06,chunk2,81.0,95.0,100.0,40.0,75.0,62.0,26.0,86.0,88.0,58.0,32.0,28.0,5.0,26.0,25.0,54.0,3.0,0.0,9.0,29.0,24.0,58.0,0.0,0.0,3.0,16.0,-6.0,4.0,0.0,27.0,18.0,25.0,39.0,26.0,18.0,15.0,168.0,27.0,19.0,1.0,22.0,27.0,18.0,58.0
3191,2021-05-08,chunk2,74.0,86.0,79.0,31.0,55.0,61.0,41.0,83.0,87.0,56.0,31.0,30.0,4.0,22.0,24.0,41.0,4.0,0.0,10.0,33.0,21.0,44.0,0.0,3.0,1.0,2.0,-3.0,4.0,6.0,29.0,18.0,11.0,10.0,28.0,18.0,16.0,124.0,0.0,18.0,0.0,6.0,30.0,22.0,66.0
3191,2021-05-18,chunk2,80.0,84.0,88.0,20.0,44.0,61.0,24.0,84.0,90.0,57.0,33.0,34.0,6.0,23.0,23.0,41.0,2.0,0.0,11.0,36.0,14.0,67.0,0.0,0.0,1.0,1.0,-4.0,4.0,-4.0,28.0,20.0,15.0,5.0,25.0,20.0,14.0,161.0,31.0,19.0,2.0,3.0,29.0,14.0,61.0
3191,2021-05-22,chunk2,100.0,96.0,100.0,41.0,39.0,77.0,37.0,79.0,86.0,66.0,34.0,29.0,6.0,20.0,24.0,38.0,3.0,1.0,10.0,38.0,23.0,77.0,0.0,0.0,0.0,1.0,3.0,1.0,-2.0,30.0,20.0,16.0,24.0,28.0,21.0,11.0,151.0,33.0,20.0,2.0,11.0,29.0,22.0,48.0
3226,2022-02-11,chunk1,53.0,48.0,29.0,36.0,54.0,52.0,54.0,76.0,95.0,79.0,21.0,53.0,20.0,15.0,11.0,28.0,5.0,0.0,2.0,43.0,23.0,44.0,0.0,2.0,0.0,1.0,-5.0,-7.0,-5.0,24.0,19.0,24.0,10.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,-2.0,28.0
3226,2022-02-13,chunk1,54.0,58.0,69.0,46.0,86.0,50.0,52.0,85.0,93.0,78.0,30.0,55.0,27.0,17.0,8.0,23.0,2.0,0.0,1.0,30.0,27.0,48.0,0.0,1.0,0.0,1.0,-3.0,-2.0,-6.0,23.0,20.0,9.0,38.0,31.0,19.0,1.0,8.0,0.0,17.0,0.0,2.0,28.0,-1.0,29.0
3226,2022-02-15,chunk1,42.0,63.0,44.0,27.0,73.0,49.0,56.0,80.0,94.0,79.0,26.0,57.0,24.0,15.0,8.0,25.0,3.0,0.0,1.0,36.0,24.0,36.0,0.0,0.0,1.0,3.0,-3.0,1.0,1.0,23.0,20.0,19.0,13.0,0.0,15.0,0.0,1.0,0.0,16.0,0.0,1.0,32.0,-7.0,26.0
3226,2022-02-21,chunk1,48.0,56.0,14.0,54.0,57.0,46.0,60.0,83.0,95.0,76.0,32.0,57.0,3.0,13.0,9.0,34.0,3.0,0.0,1.0,31.0,25.0,48.0,0.0,1.0,1.0,5.0,-3.0,-4.0,-4.0,25.0,20.0,19.0,3.0,0.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,-6.0,26.0
3226,2022-03-01,chunk1,31.0,44.0,57.0,48.0,75.0,46.0,67.0,79.0,96.0,76.0,22.0,52.0,22.0,17.0,12.0,28.0,5.0,0.0,1.0,29.0,28.0,35.0,0.0,0.0,1.0,1.0,-2.0,-12.0,-10.0,23.0,20.0,11.0,22.0,28.0,21.0,5.0,35.0,0.0,19.0,0.0,2.0,41.0,-3.0,33.0
3226,2022-03-02,chunk1,47.0,49.0,54.0,48.0,85.0,51.0,59.0,79.0,93.0,76.0,24.0,53.0,21.0,19.0,11.0,25.0,3.0,0.0,2.0,39.0,20.0,40.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-12.0,23.0,17.0,12.0,16.0,23.0,20.0,6.0,21.0,29.0,18.0,2.0,5.0,32.0,-1.0,36.0
3226,2022-03-05,chunk1,42.0,49.0,60.0,46.0,76.0,55.0,54.0,82.0,98.0,83.0,26.0,55.0,28.0,16.0,11.0,24.0,3.0,0.0,2.0,26.0,30.0,29.0,0.0,0.0,0.0,1.0,-4.0,0.0,-6.0,25.0,24.0,17.0,74.0,23.0,23.0,4.0,21.0,0.0,22.0,0.0,5.0,30.0,-9.0,21.0
3226,2022-03-06,chunk1,39.0,58.0,49.0,41.0,67.0,34.0,58.0,80.0,95.0,80.0,28.0,56.0,28.0,15.0,10.0,22.0,3.0,0.0,2.0,41.0,21.0,45.0,0.0,0.0,0.0,0.0,-11.0,-0.0,-6.0,22.0,23.0,6.0,123.0,26.0,23.0,4.0,21.0,0.0,25.0,0.0,5.0,29.0,-7.0,28.0
3226,2022-03-09,chunk1,45.0,61.0,57.0,44.0,77.0,53.0,56.0,80.0,91.0,79.0,23.0,52.0,24.0,17.0,9.0,22.0,4.0,0.0,2.0,36.0,24.0,39.0,0.0,1.0,0.0,0.0,-5.0,-5.0,-4.0,23.0,21.0,12.0,52.0,20.0,23.0,3.0,25.0,0.0,24.0,0.0,6.0,30.0,5.0,33.0
3226,2022-03-11,chunk1,46.0,41.0,42.0,34.0,89.0,20.0,60.0,83.0,94.0,76.0,24.0,52.0,20.0,18.0,10.0,25.0,1.0,0.0,1.0,40.0,25.0,33.0,0.0,0.0,0.0,0.0,9.0,-17.0,-11.0,24.0,18.0,9.0,46.0,26.0,19.0,5.0,19.0,0.0,16.0,0.0,2.0,30.0,-0.0,31.0
3226,2022-03-12,chunk1,46.0,54.0,74.0,43.0,86.0,41.0,55.0,85.0,93.0,73.0,23.0,52.0,13.0,24.0,12.0,26.0,2.0,0.0,4.0,36.0,19.0,23.0,0.0,0.0,0.0,0.0,-20.0,-10.0,-20.0,25.0,20.0,20.0,32.0,24.0,23.0,3.0,12.0,0.0,18.0,0.0,1.0,25.0,-2.0,41.0
3226,2022-03-13,chunk1,47.0,62.0,24.0,33.0,58.0,38.0,58.0,80.0,94.0,80.0,24.0,53.0,17.0,17.0,11.0,29.0,4.0,0.0,3.0,41.0,29.0,51.0,0.0,0.0,1.0,2.0,-3.0,5.0,5.0,23.0,20.0,24.0,51.0,31.0,21.0,1.0,9.0,0.0,18.0,0.0,1.0,35.0,-3.0,32.0
3226,2022-03-14,chunk1,51.0,55.0,30.0,24.0,74.0,32.0,52.0,81.0,97.0,81.0,26.0,55.0,18.0,17.0,10.0,26.0,3.0,0.0,4.0,49.0,27.0,43.0,0.0,0.0,0.0,1.0,-2.0,-14.0,-2.0,22.0,22.0,19.0,33.0,23.0,22.0,3.0,14.0,0.0,12.0,0.0,1.0,29.0,-4.0,26.0
3226,2022-03-15,chunk1,34.0,55.0,47.0,42.0,89.0,37.0,76.0,85.0,90.0,68.0,27.0,53.0,14.0,19.0,8.0,23.0,3.0,0.0,2.0,46.0,24.0,48.0,0.0,16.0,1.0,2.0,-13.0,-7.0,-5.0,25.0,20.0,21.0,23.0,30.0,20.0,2.0,6.0,31.0,18.0,2.0,2.0,23.0,5.0,38.0
3226,2022-03-16,chunk1,45.0,50.0,47.0,30.0,59.0,33.0,59.0,83.0,95.0,78.0,28.0,53.0,24.0,18.0,10.0,24.0,2.0,0.0,2.0,40.0,26.0,40.0,0.0,1.0,0.0,1.0,-9.0,7.0,-13.0,21.0,22.0,4.0,26.0,0.0,21.0,0.0,12.0,0.0,20.0,0.0,1.0,24.0,-5.0,29.0
3226,2022-03-19,chunk1,55.0,47.0,61.0,49.0,77.0,41.0,54.0,81.0,96.0,78.0,23.0,51.0,23.0,21.0,13.0,28.0,4.0,0.0,2.0,33.0,22.0,33.0,0.0,0.0,0.0,0.0,-13.0,-6.0,-13.0,24.0,22.0,21.0,46.0,22.0,20.0,2.0,23.0,0.0,20.0,0.0,3.0,31.0,-8.0,32.0
3226,2022-03-22,chunk1,54.0,64.0,58.0,41.0,86.0,47.0,57.0,81.0,97.0,80.0,26.0,57.0,25.0,17.0,10.0,29.0,4.0,0.0,1.0,33.0,26.0,37.0,0.0,0.0,0.0,1.0,2.0,-2.0,-3.0,22.0,22.0,15.0,14.0,19.0,19.0,1.0,17.0,0.0,0.0,0.0,0.0,32.0,-8.0,22.0
3226,2022-03-23,chunk1,52.0,58.0,51.0,42.0,91.0,54.0,57.0,82.0,94.0,82.0,27.0,59.0,26.0,16.0,8.0,27.0,4.0,0.0,0.0,26.0,16.0,33.0,0.0,0.0,0.0,0.0,-10.0,2.0,-5.0,24.0,20.0,12.0,29.0,22.0,21.0,5.0,34.0,0.0,14.0,0.0,1.0,29.0,-6.0,22.0
3226,2022-03-24,chunk1,54.0,57.0,59.0,43.0,65.0,48.0,53.0,83.0,94.0,78.0,28.0,57.0,19.0,19.0,7.0,25.0,2.0,0.0,4.0,44.0,21.0,32.0,0.0,0.0,0.0,0.0,-9.0,-8.0,-8.0,22.0,20.0,16.0,27.0,20.0,19.0,4.0,38.0,0.0,0.0,0.0,0.0,26.0,0.0,34.0
3226,2022-03-26,chunk1,62.0,60.0,35.0,36.0,71.0,24.0,51.0,81.0,92.0,82.0,21.0,55.0,23.0,18.0,8.0,29.0,3.0,0.0,3.0,49.0,21.0,41.0,0.0,0.0,0.0,2.0,-6.0,-4.0,2.0,21.0,22.0,9.0,11.0,22.0,19.0,1.0,14.0,0.0,0.0,0.0,0.0,31.0,-1.0,23.0
3226,2022-03-27,chunk1,67.0,61.0,70.0,73.0,84.0,40.0,60.0,81.0,97.0,69.0,25.0,58.0,19.0,18.0,9.0,21.0,4.0,0.0,6.0,54.0,26.0,44.0,0.0,1.0,0.0,1.0,1.0,3.0,-12.0,20.0,20.0,20.0,19.0,25.0,20.0,3.0,26.0,0.0,22.0,0.0,3.0,32.0,-8.0,40.0
3226,2022-03-28,chunk1,48.0,46.0,57.0,38.0,66.0,40.0,57.0,82.0,97.0,79.0,30.0,57.0,15.0,16.0,9.0,27.0,2.0,0.0,2.0,42.0,23.0,34.0,0.0,0.0,0.0,0.0,-1.0,-13.0,-13.0,23.0,20.0,16.0,14.0,27.0,19.0,3.0,11.0,0.0,19.0,0.0,3.0,22.0,-7.0,25.0
3226,2022-03-30,chunk1,55.0,56.0,76.0,40.0,86.0,45.0,56.0,81.0,92.0,78.0,26.0,55.0,23.0,16.0,7.0,24.0,3.0,0.0,3.0,44.0,25.0,36.0,0.0,3.0,0.0,0.0,-14.0,-4.0,-10.0,22.0,20.0,11.0,28.0,26.0,23.0,3.0,20.0,21.0,24.0,1.0,4.0,33.0,1.0,28.0
3226,2022-04-03,chunk1,61.0,55.0,48.0,39.0,66.0,24.0,58.0,81.0,87.0,74.0,24.0,49.0,21.0,18.0,8.0,22.0,4.0,0.0,3.0,45.0,26.0,40.0,0.0,7.0,0.0,1.0,-1.0,-7.0,-14.0,22.0,19.0,6.0,17.0,0.0,21.0,0.0,16.0,0.0,24.0,0.0,1.0,30.0,9.0,37.0
3226,2022-04-06,chunk1,50.0,52.0,55.0,38.0,80.0,42.0,53.0,85.0,94.0,72.0,31.0,53.0,16.0,19.0,10.0,27.0,1.0,1.0,2.0,39.0,31.0,40.0,0.0,0.0,0.0,0.0,-10.0,-3.0,-4.0,28.0,20.0,8.0,37.0,27.0,20.0,5.0,20.0,0.0,19.0,0.0,2.0,19.0,-3.0,35.0
3226,2022-04-08,chunk1,57.0,48.0,59.0,60.0,91.0,49.0,58.0,73.0,94.0,78.0,22.0,51.0,21.0,16.0,12.0,28.0,7.0,1.0,2.0,46.0,24.0,38.0,0.0,0.0,0.0,1.0,1.0,-10.0,-7.0,21.0,18.0,13.0,12.0,20.0,20.0,3.0,6.0,0.0,16.0,0.0,1.0,36.0,-3.0,25.0
3226,2022-04-09,chunk1,49.0,40.0,55.0,43.0,72.0,34.0,55.0,77.0,94.0,80.0,20.0,51.0,24.0,20.0,12.0,29.0,6.0,0.0,1.0,52.0,40.0,46.0,0.0,0.0,0.0,0.0,8.0,-3.0,-7.0,21.0,21.0,12.0,17.0,0.0,22.0,0.0,6.0,0.0,19.0,0.0,1.0,35.0,-0.0,23.0
3226,2022-04-10,chunk1,58.0,52.0,65.0,77.0,79.0,42.0,55.0,84.0,94.0,66.0,28.0,50.0,19.0,19.0,13.0,23.0,1.0,1.0,2.0,55.0,28.0,31.0,0.0,0.0,0.0,1.0,7.0,-2.0,-21.0,25.0,16.0,8.0,9.0,24.0,18.0,6.0,20.0,0.0,20.0,0.0,1.0,29.0,-2.0,41.0
3226,2022-04-11,chunk1,60.0,45.0,69.0,43.0,48.0,21.0,51.0,81.0,98.0,82.0,30.0,54.0,29.0,16.0,11.0,23.0,1.0,0.0,1.0,45.0,29.0,35.0,0.0,0.0,0.0,1.0,1.0,3.0,-6.0,24.0,23.0,21.0,64.0,17.0,24.0,2.0,18.0,0.0,23.0,0.0,4.0,26.0,-9.0,25.0
3226,2022-04-12,chunk1,57.0,50.0,70.0,47.0,72.0,34.0,54.0,83.0,93.0,79.0,31.0,55.0,28.0,16.0,9.0,21.0,3.0,0.0,2.0,43.0,28.0,37.0,0.0,0.0,0.0,0.0,-4.0,-14.0,-13.0,21.0,22.0,9.0,33.0,27.0,19.0,6.0,19.0,0.0,21.0,0.0,2.0,24.0,-2.0,29.0
3226,2022-04-13,chunk1,42.0,38.0,31.0,68.0,73.0,50.0,56.0,76.0,95.0,83.0,26.0,55.0,26.0,15.0,10.0,25.0,3.0,0.0,1.0,41.0,28.0,36.0,0.0,0.0,0.0,0.0,-4.0,-8.0,-11.0,22.0,20.0,20.0,32.0,22.0,23.0,6.0,20.0,0.0,23.0,0.0,4.0,32.0,-4.0,25.0
3226,2022-04-17,chunk1,45.0,50.0,40.0,57.0,83.0,34.0,50.0,76.0,92.0,76.0,21.0,57.0,24.0,15.0,7.0,19.0,4.0,0.0,3.0,46.0,31.0,34.0,0.0,6.0,0.0,1.0,-6.0,-2.0,-6.0,21.0,19.0,15.0,15.0,20.0,21.0,1.0,26.0,0.0,16.0,0.0,1.0,38.0,-1.0,36.0
3226,2022-04-18,chunk1,50.0,55.0,52.0,54.0,81.0,38.0,51.0,76.0,93.0,80.0,22.0,55.0,27.0,13.0,8.0,21.0,5.0,0.0,1.0,59.0,26.0,36.0,0.0,15.0,0.0,1.0,3.0,-8.0,-11.0,21.0,22.0,20.0,33.0,24.0,23.0,2.0,30.0,0.0,21.0,0.0,5.0,36.0,-0.0,27.0
3226,2022-04-20,chunk1,47.0,55.0,54.0,41.0,95.0,31.0,54.0,79.0,91.0,79.0,24.0,53.0,22.0,16.0,8.0,24.0,3.0,1.0,2.0,46.0,23.0,28.0,0.0,0.0,0.0,0.0,-3.0,2.0,-14.0,18.0,20.0,15.0,27.0,20.0,20.0,5.0,26.0,19.0,0.0,1.0,0.0,34.0,4.0,34.0
3226,2022-04-21,chunk1,42.0,56.0,55.0,35.0,67.0,34.0,58.0,85.0,93.0,81.0,30.0,52.0,26.0,19.0,10.0,27.0,2.0,1.0,0.0,39.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,-6.0,-14.0,23.0,23.0,27.0,21.0,26.0,22.0,4.0,32.0,0.0,19.0,0.0,3.0,21.0,-1.0,22.0
3226,2022-04-24,chunk1,45.0,68.0,55.0,33.0,76.0,20.0,53.0,81.0,93.0,80.0,22.0,52.0,23.0,17.0,11.0,26.0,3.0,0.0,1.0,46.0,29.0,33.0,0.0,17.0,0.0,0.0,-6.0,-6.0,-14.0,21.0,23.0,22.0,13.0,21.0,21.0,4.0,35.0,0.0,26.0,0.0,2.0,27.0,-1.0,26.0
3226,2022-04-25,chunk1,63.0,58.0,52.0,62.0,87.0,38.0,64.0,83.0,91.0,76.0,29.0,52.0,13.0,20.0,9.0,23.0,2.0,0.0,3.0,41.0,28.0,33.0,0.0,0.0,0.0,0.0,-7.0,-9.0,-13.0,23.0,18.0,12.0,8.0,21.0,19.0,5.0,24.0,0.0,16.0,0.0,1.0,24.0,3.0,39.0
3226,2022-04-26,chunk1,48.0,55.0,61.0,57.0,77.0,51.0,54.0,82.0,94.0,75.0,28.0,54.0,22.0,18.0,9.0,28.0,3.0,0.0,2.0,38.0,26.0,45.0,0.0,0.0,0.0,1.0,-6.0,-3.0,-1.0,28.0,21.0,10.0,6.0,25.0,21.0,11.0,25.0,29.0,27.0,3.0,1.0,25.0,-2.0,26.0
3226,2022-04-27,chunk1,53.0,63.0,59.0,54.0,82.0,50.0,46.0,82.0,95.0,79.0,24.0,52.0,22.0,21.0,12.0,27.0,3.0,0.0,3.0,35.0,28.0,39.0,0.0,17.0,0.0,0.0,-26.0,-3.0,-10.0,23.0,29.0,18.0,16.0,26.0,23.0,7.0,48.0,24.0,31.0,2.0,5.0,28.0,-7.0,29.0
3226,2022-04-28,chunk1,53.0,49.0,39.0,42.0,67.0,34.0,59.0,82.0,94.0,75.0,23.0,49.0,21.0,22.0,12.0,25.0,3.0,0.0,3.0,39.0,27.0,39.0,0.0,3.0,0.0,0.0,-3.0,-9.0,-12.0,22.0,22.0,21.0,9.0,27.0,21.0,2.0,33.0,24.0,20.0,1.0,2.0,28.0,-0.0,33.0
3226,2022-04-30,chunk1,55.0,62.0,59.0,49.0,62.0,23.0,61.0,81.0,93.0,75.0,23.0,52.0,23.0,18.0,11.0,22.0,2.0,0.0,3.0,41.0,33.0,41.0,0.0,20.0,0.0,0.0,1.0,1.0,-9.0,23.0,21.0,31.0,26.0,23.0,22.0,4.0,40.0,24.0,25.0,1.0,2.0,31.0,-4.0,35.0
3226,2022-05-02,chunk1,57.0,66.0,64.0,44.0,41.0,59.0,54.0,76.0,95.0,69.0,28.0,59.0,18.0,11.0,6.0,16.0,5.0,0.0,7.0,52.0,23.0,47.0,0.0,5.0,0.0,3.0,0.0,0.0,-9.0,22.0,22.0,11.0,5.0,22.0,19.0,6.0,25.0,21.0,0.0,1.0,0.0,34.0,-5.0,45.0
3226,2022-05-03,chunk1,62.0,55.0,58.0,52.0,83.0,28.0,57.0,79.0,95.0,80.0,28.0,57.0,29.0,14.0,8.0,21.0,2.0,1.0,1.0,56.0,26.0,33.0,0.0,13.0,0.0,0.0,-6.0,-10.0,-12.0,22.0,22.0,18.0,34.0,0.0,22.0,0.0,31.0,0.0,18.0,0.0,1.0,31.0,-5.0,27.0
3226,2022-05-04,chunk1,55.0,56.0,57.0,46.0,80.0,36.0,61.0,84.0,96.0,78.0,29.0,56.0,28.0,16.0,9.0,20.0,1.0,0.0,1.0,38.0,23.0,37.0,0.0,0.0,0.0,1.0,-6.0,-5.0,-9.0,23.0,21.0,21.0,32.0,24.0,23.0,2.0,29.0,28.0,20.0,1.0,2.0,23.0,-6.0,29.0
3226,2022-05-05,chunk1,58.0,55.0,32.0,48.0,67.0,36.0,62.0,81.0,97.0,80.0,29.0,58.0,29.0,14.0,9.0,22.0,2.0,0.0,1.0,46.0,26.0,38.0,0.0,1.0,0.0,0.0,-3.0,-15.0,-11.0,21.0,23.0,15.0,13.0,23.0,24.0,2.0,16.0,21.0,21.0,1.0,1.0,27.0,-12.0,25.0
3226,2022-05-06,chunk1,56.0,41.0,35.0,36.0,65.0,36.0,54.0,84.0,94.0,71.0,32.0,56.0,14.0,15.0,7.0,21.0,3.0,0.0,2.0,44.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,-4.0,-8.0,24.0,20.0,21.0,25.0,30.0,20.0,5.0,9.0,0.0,18.0,0.0,2.0,19.0,-2.0,34.0
3226,2022-05-08,chunk1,51.0,55.0,61.0,25.0,47.0,55.0,64.0,75.0,89.0,76.0,25.0,57.0,27.0,11.0,5.0,18.0,6.0,1.0,2.0,30.0,31.0,39.0,0.0,3.0,0.0,0.0,-4.0,1.0,-11.0,30.0,22.0,92.0,41.0,34.0,24.0,20.0,27.0,33.0,29.0,12.0,1.0,36.0,4.0,32.0
3226,2022-05-09,chunk1,64.0,64.0,82.0,36.0,69.0,25.0,70.0,82.0,87.0,80.0,33.0,51.0,31.0,15.0,8.0,21.0,2.0,2.0,2.0,45.0,29.0,36.0,0.0,0.0,0.0,1.0,-4.0,2.0,-9.0,30.0,23.0,100.0,33.0,27.0,25.0,4.0,29.0,33.0,28.0,2.0,4.0,21.0,8.0,24.0
3226,2022-05-17,chunk1,48.0,55.0,51.0,49.0,75.0,13.0,56.0,82.0,91.0,82.0,25.0,56.0,28.0,17.0,7.0,21.0,3.0,0.0,2.0,42.0,27.0,31.0,0.0,0.0,2.0,1.0,-2.0,-11.0,-10.0,27.0,23.0,40.0,15.0,20.0,24.0,3.0,25.0,23.0,26.0,1.0,3.0,28.0,1.0,26.0
3226,2022-05-19,chunk1,41.0,53.0,45.0,55.0,67.0,40.0,53.0,84.0,96.0,78.0,30.0,56.0,22.0,17.0,9.0,22.0,1.0,0.0,3.0,40.0,29.0,46.0,0.0,14.0,3.0,1.0,-7.0,-1.0,-12.0,26.0,22.0,16.0,25.0,24.0,22.0,5.0,22.0,15.0,23.0,1.0,2.0,21.0,-3.0,26.0
3226,2022-05-20,chunk1,38.0,63.0,60.0,48.0,76.0,51.0,58.0,79.0,94.0,77.0,28.0,59.0,27.0,14.0,7.0,21.0,4.0,0.0,2.0,35.0,21.0,39.0,0.0,0.0,0.0,0.0,-13.0,-3.0,-12.0,25.0,20.0,31.0,22.0,25.0,22.0,3.0,34.0,0.0,0.0,0.0,0.0,27.0,-5.0,30.0
3226,2022-05-21,chunk1,53.0,49.0,52.0,43.0,58.0,64.0,59.0,76.0,93.0,81.0,29.0,55.0,30.0,13.0,7.0,22.0,5.0,0.0,1.0,45.0,29.0,33.0,0.0,3.0,1.0,1.0,-10.0,-7.0,-7.0,27.0,22.0,60.0,38.0,26.0,23.0,7.0,19.0,31.0,25.0,1.0,3.0,29.0,3.0,23.0
